variavel;dominio;distinct;nchar_min;nchar_max;null;ano;mud_dom;mud_nchar
VERSAOSIST;3.2.00, 3.2.02;2;6;6;FALSE;2016;TRUE;
VERSAOSIST;3.2.00, 3.2.02;2;6;6;FALSE;2017;TRUE;
VERSAOSIST;2.2.00, 3.2.00, 3.2.02;3;6;6;FALSE;2018;TRUE;
VERSCBPRE;NA;0;;;TRUE;2006;TRUE;TRUE
VERSCBPRE;1.1, 1.2, 1.3, NA;3;3;3;FALSE;2007;TRUE;TRUE
VERSCBPRE;NA;0;;;TRUE;2008;FALSE;FALSE
VERSCBPRE;1.3, 2.2, 3.2, NA;3;3;3;FALSE;2009;TRUE;
VERSCBPRE;1.3, 2.2, 3.2, NA;3;3;3;FALSE;2010;TRUE;
VERSCBPRE;NA;0;;;TRUE;2011;FALSE;
VERSCBPRE;NA;0;;;TRUE;2012;FALSE;FALSE
VERSCBPRE;NA;0;;;TRUE;2013;FALSE;
VERSCBPRE;NA;0;;;TRUE;2014;FALSE;
VERSCBPRE;NA;0;;;TRUE;2015;FALSE;
VERSCBPRE;NA;0;;;TRUE;2016;FALSE;
VERSCBPRE;NA;0;;;TRUE;2017;FALSE;
VERSCBPRE;NA;0;;;TRUE;2018;FALSE;
VRSRESSELE;2.0;1;3;3;FALSE;2006;FALSE;FALSE
VRSRESSELE;2.0, NA;1;3;3;FALSE;2007;FALSE;FALSE
VRSRESSELE;2.0, NA;1;3;3;FALSE;2008;FALSE;FALSE
VRSRESSELE;2.0, NA;1;3;3;FALSE;2009;FALSE;FALSE
VRSRESSELE;2.0, NA;1;3;3;FALSE;2010;FALSE;FALSE
VRSRESSELE;NA;0;;;TRUE;2011;FALSE;FALSE
VRSRESSELE;NA;0;;;TRUE;2012;FALSE;FALSE
VRSRESSELE;NA;0;;;TRUE;2013;FALSE;FALSE
VRSRESSELE;NA;0;;;TRUE;2014;FALSE;FALSE
VRSRESSELE;NA;0;;;TRUE;2015;FALSE;FALSE
VRSRESSELE;NA;0;;;TRUE;2016;FALSE;FALSE
VRSRESSELE;NA;0;;;TRUE;2017;FALSE;FALSE
VRSRESSELE;NA;0;;;TRUE;2018;FALSE;FALSE
